50
31, 1446
37, 1452
37, 1492
38, 1502
33, 1513
37, 1517
35, 1531
30, 1533
39, 1545
32, 1566
35, 1577
37, 1592
36, 1599
38, 1606
31, 1609
35, 1622
35, 1625
33, 1634
34, 1653
37, 1656
35, 1694
30, 1722
33, 1728
33, 1743
30, 1748
32, 1754
37, 1759
39, 1761
33, 1764
37, 1765
38, 1779
32, 1785
38, 1791
38, 1805
37, 1808
30, 1813
33, 1817
39, 1834
32, 1864
32, 1866
36, 1878
30, 1884
39, 1893
30, 1894
34, 1896
37, 1930
31, 1965
34, 1965
35, 1965
36, 1971
38, 1978
32, 1987
36, 1995
38, 2036
33, 2042
36, 2043
39, 2049
37, 2062
37, 2063
31, 2065
35, 2074
30, 2076
33, 2079
37, 2080
32, 2095
-2, 0
29, 2103
25, 2106
28, 2108
29, 2109
33, 2110
23, 2117
21, 2120
20, 2122
29, 2125
26, 2127
28, 2129
29, 2129
33, 2129
24, 2130
21, 2132
27, 2132
29, 2133
37, 2133
29, 2135
25, 2145
21, 2150
28, 2155
30, 2160
23, 2163
25, 2163
39, 2164
30, 2165
22, 2169
21, 2170
29, 2172
23, 2175
29, 2178
22, 2179
29, 2181
21, 2182
39, 2183
29, 2184
34, 2185
29, 2186
34, 2189
20, 2190
24, 2192
25, 2192
27, 2192
28, 2193
22, 2194
39, 2194
27, 2195
20, 2197
25, 2200
24, 2204
26, 2212
34, 2214
26, 2215
27, 2215
33, 2218
24, 2223
29, 2223
20, 2224
27, 2225
22, 2226
28, 2226
38, 2231
29, 2233
21, 2234
25, 2234
27, 2236
23, 2237
27, 2238
25, 2241
20, 2245
35, 2245
34, 2246
-1, 2250
39, 4
35, 6
34, 13
31, 16
30, 21
31, 45
16, 56
38, 56
33, 57
31, 58
16, 60
35, 60
16, 61
15, 63
37, 63
19, 64
37, 64
18, 65
35, 65
38, 68
35, 71
19, 73
12, 74
19, 79
15, 80
11, 81
18, 81
18, 82
10, 88
12, 93
19, 95
10, 99
15, 101
11, 102
19, 103
31, 104
39, 104
17, 108
10, 109
16, 109
18, 112
33, 112
19, 129
15, 130
15, 135
17, 135
19, 136
13, 140
16, 140
15, 141
35, 143
14, 144
14, 146
12, 147
33, 169
35, 174
30, 196
18, 200
16, 204
13, 206
18, 208
12, 213
14, 216
15, 221
17, 223
13, 225
16, 225
34, 226
36, 226
14, 229
13, 231
17, 235
11, 237
12, 237
30, 238
13, 239
10, 242
11, 242
36, 252
14, 253
12, 254
19, 254
38, 255
13, 257
36, 257
18, 258
16, 261
31, 263
16, 265
39, 266
13, 268
32, 269
16, 270
11, 271
13, 272
14, 272
16, 272
15, 273
19, 276
32, 278
12, 280
30, 283
13, 285
12, 292
16, 292
39, 298
33, 302
34, 324
32, 331
30, 335
30, 337
18, 350
19, 350
19, 352
14, 353
33, 362
13, 364
16, 364
37, 364
19, 368
15, 380
32, 381
12, 385
14, 387
17, 388
35, 388
13, 390
10, 394
11, 394
10, 395
12, 396
16, 399
18, 401
13, 402
19, 403
36, 403
30, 406
35, 408
17, 411
19, 415
35, 416
13, 419
17, 419
10, 421
11, 421
31, 422
10, 423
39, 423
15, 424
19, 429
19, 430
35, 432
38, 432
13, 434
14, 434
15, 434
11, 436
15, 436
14, 437
11, 438
14, 440
10, 442
17, 442
15, 444
16, 445
18, 446
13, 447
17, 447
13, 501
33, 506
39, 506
12, 508
13, 509
15, 509
10, 510
10, 514
11, 517
13, 522
12, 525
15, 528
16, 528
36, 530
14, 541
12, 542
18, 542
10, 547
10, 550
15, 550
14, 551
15, 551
18, 554
19, 554
12, 555
11, 559
38, 559
14, 561
19, 565
19, 566
10, 568
15, 568
16, 568
11, 573
16, 576
36, 576
37, 579
38, 579
12, 587
18, 589
16, 590
14, 592
16, 592
10, 596
11, 599
38, 604
38, 614
31, 616
38, 624
34, 630
38, 648
10, 651
15, 651
19, 652
12, 660
14, 664
36, 664
10, 668
34, 671
12, 673
15, 673
17, 675
14, 678
32, 678
38, 686
18, 689
14, 690
11, 694
12, 694
14, 694
19, 694
11, 695
19, 695
11, 696
11, 698
32, 700
18, 709
18, 712
13, 715
18, 716
19, 718
18, 719
38, 721
30, 724
18, 726
10, 728
15, 728
14, 731
15, 731
16, 732
18, 733
10, 734
14, 734
16, 737
10, 739
10, 740
19, 741
12, 745
11, 746
18, 748
31, 751
36, 767
33, 773
35, 777
35, 782
36, 782
35, 784
39, 784
39, 787
39, 799
18, 806
34, 807
34, 808
36, 811
13, 813
17, 813
18, 813
19, 814
39, 815
18, 824
11, 829
13, 829
18, 829
37, 830
14, 831
16, 831
19, 833
17, 834
10, 835
14, 840
37, 840
10, 845
10, 849
15, 849
13, 850
12, 864
17, 867
18, 870
37, 871
39, 873
12, 875
16, 875
18, 877
14, 878
12, 879
18, 880
19, 881
14, 882
15, 882
10, 883
14, 887
17, 889
35, 890
17, 893
19, 895
19, 896
15, 898
13, 899
30, 901
38, 901
36, 908
14, 950
12, 952
36, 954
11, 957
37, 958
14, 960
12, 962
14, 964
15, 966
14, 970
14, 972
17, 972
18, 972
19, 974
19, 977
14, 979
19, 979
16, 980
34, 981
18, 982
18, 984
11, 986
35, 987
39, 990
19, 1000
18, 1002
13, 1003
14, 1004
10, 1009
14, 1009
16, 1011
16, 1012
14, 1013
14, 1014
12, 1016
15, 1020
11, 1024
17, 1026
17, 1027
35, 1030
18, 1032
11, 1035
32, 1035
13, 1036
15, 1037
16, 1037
12, 1042
31, 1076
39, 1084
31, 1087
37, 1098
38, 1102
35, 1107
38, 1109
37, 1132
33, 1133
38, 1136
37, 1144
30, 1155
38, 1170
36, 1171
39, 1172
38, 1173
37, 1176
37, 1178
39, 1179
35, 1203
31, 1211
39, 1221
31, 1231
35, 1242
37, 1270
34, 1286
34, 1301
38, 1305
34, 1308
37, 1309
32, 1310
30, 1321
35, 1328
30, 1363
35, 1364
38, 1364
38, 1376
35, 1391
39, 1397
38, 1399
34, 1400
38, 1406
39, 1407
37, 1418
31, 1419
34, 1424
34, 1446
34, 1458
30, 1476
34, 1487
33, 1493
39, 1498
33, 1499
36, 1503
33, 1512
35, 1520
32, 1532
30, 1549
35, 1557
31, 1576
39, 1611
39, 1615
39, 1627
32, 1636
33, 1640
35, 1647
34, 1659
36, 1663
34, 1677
35, 1686
34, 1715
31, 1721
33, 1721
36, 1723
34, 1734
33, 1752
35, 1756
33, 1758
33, 1767
33, 1769
35, 1788
32, 1792
34, 1792
31, 1802
37, 1809
37, 1812
39, 1824
33, 1826
35, 1828
31, 1833
38, 1844
31, 1850
30, 1867
30, 1902
31, 1903
32, 1904
32, 1916
33, 1921
37, 1922
35, 1941
36, 1963
33, 1994
33, 2002
36, 2014
31, 2020
33, 2022
33, 2024
36, 2034
33, 2044
37, 2053
39, 2072
38, 2086
31, 2093
-2, 1
37, 2101
26, 2107
29, 2107
24, 2111
26, 2111
29, 2111
24, 2112
24, 2114
21, 2115
23, 2115
28, 2115
21, 2116
24, 2119
20, 2120
27, 2120
24, 2121
26, 2122
25, 2123
20, 2126
27, 2127
28, 2129
28, 2135
33, 2136
21, 2137
22, 2137
25, 2142
20, 2149
32, 2149
23, 2150
25, 2152
21, 2153
26, 2154
20, 2159
26, 2159
27, 2159
36, 2163
24, 2164
28, 2164
35, 2168
21, 2173
22, 2175
26, 2180
39, 2180
26, 2181
32, 2183
23, 2184
25, 2189
38, 2189
27, 2192
20, 2195
22, 2196
36, 2200
26, 2204
27, 2207
38, 2209
23, 2211
29, 2211
36, 2212
29, 2213
20, 2215
24, 2216
23, 2217
21, 2220
37, 2220
21, 2222
26, 2223
28, 2223
32, 2224
28, 2227
29, 2227
25, 2228
26, 2232
24, 2233
24, 2238
37, 2239
31, 2240
27, 2242
32, 2243
24, 2244
26, 2244
27, 2248
-1, 2250
38, 3
36, 29
33, 34
39, 34
33, 37
32, 43
12, 52
18, 54
16, 55
13, 60
17, 64
12, 65
14, 68
31, 69
36, 71
12, 73
19, 73
14, 75
11, 78
17, 78
13, 79
18, 80
14, 84
17, 86
13, 93
14, 95
14, 99
38, 99
14, 100
11, 107
12, 112
32, 114
10, 116
11, 117
38, 118
14, 119
13, 120
14, 120
16, 122
10, 127
19, 127
39, 127
35, 128
15, 132
35, 133
10, 135
10, 136
15, 138
11, 141
32, 141
11, 142
16, 143
37, 143
11, 144
15, 145
39, 146
35, 162
37, 189
37, 193
14, 203
14, 205
18, 208
14, 209
12, 211
35, 213
18, 214
13, 216
31, 217
12, 218
32, 219
38, 219
10, 220
11, 221
13, 222
14, 223
17, 223
19, 223
13, 224
12, 227
19, 227
18, 228
32, 229
18, 230
10, 231
17, 233
13, 239
10, 240
17, 240
19, 240
11, 242
33, 245
18, 246
17, 248
38, 250
18, 254
39, 254
17, 256
16, 257
12, 258
18, 258
19, 258
16, 262
32, 268
14, 272
14, 275
16, 277
15, 279
11, 280
37, 282
16, 284
12, 285
37, 285
10, 286
30, 286
16, 288
15, 289
18, 290
33, 295
30, 296
12, 299
13, 299
34, 303
35, 309
34, 319
30, 339
18, 350
17, 352
12, 357
15, 357
14, 358
19, 363
12, 364
39, 365
11, 370
16, 371
30, 371
11, 372
15, 375
19, 378
19, 380
18, 382
13, 383
15, 384
15, 390
18, 391
13, 394
11, 395
35, 396
10, 398
14, 399
10, 406
18, 406
12, 409
17, 422
11, 425
12, 427
16, 428
18, 428
12, 430
33, 433
10, 436
34, 436
10, 443
35, 447
14, 448
15, 448
36, 452
37, 480
30, 492
17, 501
10, 503
19, 505
19, 511
12, 513
13, 515
10, 516
38, 516
15, 518
15, 519
13, 520
15, 523
10, 526
16, 530
12, 533
18, 536
16, 537
11, 540
11, 544
13, 546
31, 548
33, 548
12, 550
11, 552
15, 552
18, 552
15, 553
19, 554
13, 556
16, 556
14, 558
19, 560
10, 562
18, 562
16, 564
13, 565
11, 569
15, 569
11, 574
31, 576
14, 577
10, 578
11, 578
16, 579
11, 580
17, 580
19, 582
31, 587
17, 588
10, 594
32, 595
14, 596
15, 596
32, 603
30, 614
33, 618
37, 654
19, 657
39, 658
13, 659
19, 659
12, 661
17, 661
18, 664
10, 666
15, 666
30, 667
13, 669
10, 676
17, 677
19, 679
11, 682
14, 683
17, 685
14, 686
38, 686
17, 687
13, 688
19, 688
14, 691
19, 691
12, 693
11, 694
39, 695
38, 697
14, 698
15, 698
16, 701
13, 704
16, 707
18, 708
31, 711
10, 716
37, 716
38, 718
30, 719
33, 722
31, 726
11, 728
19, 729
12, 730
34, 734
36, 734
12, 735
17, 735
36, 735
14, 737
18, 739
38, 745
13, 746
18, 748
17, 749
32, 749
37, 755
35, 764
38, 779
12, 801
15, 803
11, 805
15, 809
15, 817
10, 818
12, 819
14, 820
15, 820
17, 822
14, 823
15, 824
17, 824
15, 829
10, 834
18, 835
12, 838
10, 839
17, 841
39, 842
16, 844
11, 847
12, 847
10, 848
17, 854
14, 855
18, 856
12, 868
12, 872
18, 879
10, 885
15, 885
15, 886
12, 887
34, 889
12, 892
32, 892
10, 896
35, 897
33, 898
39, 912
33, 916
37, 924
31, 928
16, 951
15, 958
31, 958
36, 958
13, 959
18, 959
12, 963
19, 963
33, 963
34, 963
30, 965
17, 967
34, 967
30, 969
37, 969
17, 973
39, 973
30, 979
16, 980
14, 981
14, 986
16, 986
14, 987
12, 992
16, 992
14, 996
33, 1001
15, 1002
35, 1002
15, 1003
35, 1004
38, 1005
35, 1006
11, 1007
11, 1008
18, 1015
13, 1016
11, 1017
35, 1017
16, 1022
13, 1026
16, 1026
39, 1028
13, 1031
15, 1031
17, 1031
30, 1036
14, 1037
15, 1038
32, 1038
14, 1039
34, 1046
17, 1047
34, 1047
32, 1059
39, 1069
32, 1080
33, 1087
33, 1096
31, 1101
39, 1116
34, 1127
38, 1130
36, 1134
34, 1155
31, 1156
39, 1183
34, 1192
35, 1196
32, 1200
38, 1201
35, 1202
39, 1208
32, 1219
38, 1245
32, 1247
35, 1256
37, 1262
35, 1264
36, 1264
38, 1274
31, 1289
34, 1298
33, 1306
36, 1306
39, 1341
35, 1344
31, 1350
33, 1359
32, 1365
30, 1374
37, 1380
34, 1396
35, 1404
38, 1416
32, 1425
37, 1431
39, 1431
37, 1438
38, 1462
35, 1476
39, 1476
32, 1477
33, 1479
31, 1490
32, 1501
32, 1505
36, 1514
36, 1527
35, 1534
30, 1551
36, 1567
35, 1572
38, 1590
35, 1601
38, 1615
32, 1623
31, 1635
38, 1652
33, 1658
32, 1681
34, 1696
37, 1697
39, 1702
36, 1712
32, 1713
35, 1714
33, 1730
39, 1733
36, 1737
30, 1746
35, 1746
39, 1746
31, 1770
38, 1773
30, 1777
35, 1789
35, 1796
34, 1800
34, 1802
39, 1802
38, 1806
30, 1809
32, 1811
39, 1828
30, 1831
36, 1838
38, 1842
32, 1858
36, 1872
31, 1876
30, 1883
32, 1902
30, 1907
33, 1917
30, 1921
31, 1922
39, 1941
30, 1950
38, 1962
39, 1969
33, 1979
32, 1992
37, 2000
38, 2034
33, 2036
37, 2036
32, 2048
37, 2054
30, 2061
34, 2063
38, 2067
34, 2073
32, 2088
33, 2092
-2, 1
26, 2100
27, 2102
22, 2104
20, 2107
23, 2107
25, 2108
20, 2111
23, 2116
28, 2116
35, 2117
20, 2126
27, 2127
21, 2130
22, 2133
24, 2134
29, 2136
21, 2139
29, 2140
31, 2142
27, 2146
20, 2149
28, 2150
30, 2150
24, 2151
20, 2152
31, 2153
29, 2155
26, 2156
21, 2157
20, 2160
36, 2160
20, 2161
29, 2165
21, 2169
32, 2170
22, 2171
20, 2177
28, 2178
27, 2185
29, 2186
24, 2187
26, 2187
27, 2187
26, 2189
35, 2193
25, 2198
22, 2200
21, 2201
26, 2210
23, 2211
29, 2218
24, 2220
37, 2220
24, 2221
35, 2223
21, 2224
39, 2224
21, 2229
23, 2229
35, 2230
23, 2233
27, 2233
28, 2233
23, 2234
26, 2236
30, 2236
29, 2243
27, 2247
23, 2249
-1, 2250
39, 1
33, 5
34, 5
33, 39
38, 48
0, 52
9, 52
2, 58
7, 59
35, 61
0, 63
6, 63
5, 64
5, 66
8, 68
5, 77
4, 78
1, 79
0, 80
2, 82
3, 89
8, 92
5, 93
3, 94
8, 96
34, 99
9, 101
30, 102
34, 107
32, 109
1, 111
38, 112
3, 114
7, 117
4, 121
5, 125
1, 126
8, 128
4, 129
39, 132
6, 134
7, 135
4, 139
7, 141
6, 142
0, 144
5, 145
9, 147
5, 148
33, 149
33, 152
36, 152
38, 159
34, 170
30, 175
34, 185
38, 189
34, 192
7, 201
2, 205
3, 205
6, 205
2, 207
5, 211
7, 213
2, 214
8, 214
0, 217
2, 217
32, 217
0, 224
4, 225
4, 226
38, 232
2, 233
35, 233
2, 237
2, 239
7, 239
1, 242
4, 247
30, 247
2, 250
38, 250
32, 251
4, 258
39, 260
6, 261
8, 261
3, 262
7, 263
1, 265
5, 266
8, 271
31, 273
0, 277
31, 278
1, 280
31, 281
8, 285
0, 286
9, 298
37, 305
34, 313
35, 315
38, 319
36, 321
37, 329
33, 341
30, 345
10, 352
12, 354
15, 357
16, 357
17, 357
11, 358
18, 360
19, 360
14, 365
15, 365
14, 367
17, 368
16, 376
16, 377
14, 378
19, 380
19, 382
14, 383
17, 386
14, 388
12, 389
15, 389
11, 392
18, 392
19, 394
12, 395
10, 396
17, 396
12, 400
19, 402
12, 405
17, 405
33, 407
36, 407
11, 408
30, 409
11, 410
11, 414
19, 414
13, 425
12, 426
17, 432
32, 432
32, 433
10, 438
35, 439
15, 442
13, 445
30, 476
39, 482
31, 496
15, 501
17, 503
17, 508
16, 511
18, 513
17, 514
13, 515
15, 522
36, 522
19, 524
10, 525
18, 529
19, 529
16, 532
33, 535
13, 537
38, 537
11, 539
18, 542
12, 543
16, 543
19, 548
14, 549
14, 551
14, 552
10, 553
37, 554
11, 561
14, 562
11, 563
14, 563
35, 569
13, 573
10, 576
35, 577
16, 580
12, 582
10, 584
10, 588
15, 589
31, 589
17, 590
17, 591
11, 594
17, 595
35, 613
38, 618
33, 625
39, 643
0, 650
9, 651
8, 652
0, 653
7, 655
5, 657
4, 659
7, 661
1, 664
39, 665
4, 666
38, 666
1, 674
3, 676
4, 676
6, 680
38, 681
7, 682
7, 684
4, 686
2, 688
8, 690
34, 694
1, 695
6, 703
36, 704
36, 711
3, 713
4, 715
0, 716
9, 716
5, 718
1, 721
9, 721
0, 722
8, 722
3, 733
8, 733
37, 735
8, 737
2, 738
1, 740
7, 742
1, 743
3, 743
0, 746
6, 746
31, 747
35, 753
37, 773
31, 784
30, 796
35, 796
37, 798
3, 802
1, 803
3, 803
4, 808
30, 808
2, 818
39, 823
8, 824
9, 824
4, 825
34, 825
5, 826
4, 827
9, 830
3, 833
0, 840
7, 841
0, 844
3, 845
7, 848
5, 849
5, 851
6, 857
8, 858
3, 860
9, 861
34, 864
34, 866
5, 869
9, 869
35, 871
38, 872
8, 876
1, 877
32, 877
9, 878
37, 878
4, 879
5, 880
4, 881
5, 881
9, 881
6, 884
1, 894
8, 894
33, 895
5, 896
5, 897
31, 900
39, 900
35, 904
37, 914
36, 929
6, 950
4, 953
8, 954
0, 957
7, 960
2, 961
4, 961
31, 962
4, 963
7, 964
9, 964
36, 964
7, 967
7, 968
36, 970
38, 970
1, 974
0, 982
4, 991
9, 991
4, 992
5, 993
8, 993
30, 994
5, 997
0, 998
7, 999
8, 1004
33, 1004
30, 1005
9, 1008
2, 1010
7, 1010
8, 1010
0, 1011
7, 1013
0, 1014
0, 1021
5, 1022
9, 1023
9, 1027
0, 1028
6, 1032
7, 1035
9, 1035
32, 1038
3, 1041
4, 1041
37, 1044
8, 1045
3, 1049
31, 1061
31, 1065
33, 1072
37, 1093
33, 1119
37, 1129
38, 1143
36, 1157
31, 1168
39, 1185
39, 1193
38, 1200
31, 1212
39, 1216
35, 1229
33, 1234
35, 1253
36, 1260
34, 1269
30, 1275
35, 1278
30, 1281
31, 1301
38, 1301
34, 1310
34, 1323
34, 1328
30, 1357
37, 1362
37, 1363
30, 1374
38, 1387
33, 1391
35, 1394
32, 1396
39, 1406
35, 1412
36, 1416
36, 1423
32, 1444
39, 1458
31, 1485
30, 1494
32, 1521
32, 1525
32, 1545
34, 1546
33, 1549
33, 1558
38, 1566
30, 1568
37, 1569
34, 1571
36, 1572
36, 1575
32, 1576
32, 1587
30, 1593
31, 1595
34, 1603
35, 1623
31, 1628
38, 1645
35, 1655
34, 1656
33, 1664
35, 1675
39, 1677
38, 1678
39, 1691
35, 1694
31, 1695
36, 1700
34, 1703
39, 1705
36, 1706
36, 1716
31, 1717
34, 1723
36, 1725
32, 1732
37, 1739
30, 1740
35, 1747
35, 1751
37, 1751
36, 1760
34, 1798
30, 1801
31, 1808
37, 1813
35, 1827
36, 1834
39, 1845
38, 1849
38, 1867
38, 1876
37, 1888
38, 1892
33, 1893
36, 1912
37, 1921
32, 1929
37, 1944
32, 1953
31, 1972
38, 1975
37, 1984
32, 2007
33, 2012
35, 2015
39, 2019
32, 2026
36, 2045
30, 2081
30, 2085
31, 2096
-2, 0
22, 2101
27, 2102
21, 2106
38, 2107
29, 2108
37, 2108
38, 2108
22, 2112
37, 2117
26, 2118
28, 2118
21, 2121
23, 2121
27, 2121
31, 2124
39, 2125
20, 2133
20, 2135
27, 2135
27, 2138
23, 2139
20, 2141
27, 2142
37, 2145
27, 2146
21, 2148
22, 2153
24, 2153
26, 2153
25, 2161
20, 2163
29, 2164
36, 2167
23, 2169
28, 2170
27, 2171
34, 2171
24, 2176
22, 2177
23, 2182
22, 2185
29, 2186
26, 2189
23, 2192
22, 2193
30, 2196
28, 2200
20, 2201
20, 2202
39, 2202
21, 2203
24, 2203
30, 2203
25, 2209
29, 2210
20, 2211
22, 2218
27, 2220
38, 2221
39, 2227
31, 2228
20, 2229
36, 2229
27, 2230
23, 2238
20, 2239
21, 2242
22, 2243
28, 2244
36, 2249
-1, 2250
36, 15
33, 18
38, 18
38, 29
32, 38
37, 49
2, 50
8, 51
34, 51
2, 54
4, 54
9, 57
3, 60
32, 60
33, 61
8, 67
4, 70
8, 74
7, 75
5, 77
0, 82
5, 85
35, 85
0, 86
9, 90
38, 90
0, 91
9, 91
5, 92
9, 93
8, 94
31, 102
2, 103
0, 112
3, 112
4, 112
9, 113
4, 115
7, 115
2, 116
1, 117
35, 121
6, 123
9, 123
8, 127
9, 128
33, 130
3, 131
9, 132
8, 134
0, 136
4, 136
7, 137
8, 138
37, 140
37, 146
3, 147
5, 149
30, 154
33, 162
38, 167
32, 170
30, 184
32, 186
6, 200
1, 201
7, 204
35, 204
9, 205
4, 206
32, 207
4, 211
33, 212
5, 213
3, 215
0, 217
5, 218
3, 220
32, 224
3, 225
4, 228
3, 237
32, 239
7, 241
9, 241
0, 243
6, 244
8, 244
0, 245
3, 248
8, 253
9, 254
8, 259
8, 260
39, 260
34, 261
9, 263
6, 266
2, 267
9, 269
38, 269
33, 276
4, 277
2, 278
6, 279
0, 280
36, 281
3, 282
2, 285
0, 286
4, 288
34, 288
30, 289
3, 292
37, 292
4, 297
38, 297
31, 300
33, 309
33, 311
32, 316
34, 338
10, 352
13, 352
13, 354
35, 354
12, 355
38, 355
16, 358
13, 362
16, 362
31, 362
17, 364
12, 369
10, 370
32, 370
39, 370
15, 372
19, 375
38, 377
31, 378
19, 379
13, 380
10, 381
30, 383
11, 385
14, 385
15, 385
17, 385
19, 390
30, 395
16, 398
38, 398
16, 399
18, 400
13, 401
14, 406
15, 410
14, 413
17, 413
13, 416
11, 421
14, 421
15, 421
34, 423
34, 425
18, 429
15, 430
15, 431
12, 432
18, 433
17, 435
12, 436
37, 439
38, 440
12, 441
12, 442
13, 442
39, 442
11, 444
16, 449
37, 472
31, 485
30, 487
38, 499
4, 501
8, 502
32, 502
0, 506
2, 510
2, 512
4, 514
7, 517
39, 518
6, 519
0, 522
7, 525
2, 527
8, 527
36, 528
0, 529
1, 529
31, 529
9, 536
6, 539
31, 541
33, 541
0, 546
6, 546
8, 551
30, 551
3, 552
8, 553
6, 556
8, 556
2, 558
38, 559
6, 560
1, 563
35, 570
4, 572
8, 574
9, 575
4, 576
6, 578
35, 580
5, 582
32, 582
0, 589
32, 589
2, 590
4, 593
8, 594
30, 596
35, 612
38, 620
30, 624
35, 628
33, 652
5, 659
5, 669
1, 673
37, 673
2, 675
8, 678
7, 682
2, 683
1, 684
9, 684
3, 692
33, 693
8, 694
8, 696
0, 697
31, 698
9, 700
1, 702
2, 708
7, 711
8, 711
0, 715
6, 716
4, 718
4, 719
1, 722
6, 722
8, 726
36, 727
3, 728
4, 736
3, 737
4, 737
4, 738
8, 740
3, 741
2, 743
38, 754
33, 762
35, 769
33, 776
34, 784
37, 795
6, 802
6, 804
1, 808
2, 812
8, 813
0, 814
32, 814
7, 816
9, 816
0, 817
7, 822
8, 833
9, 834
3, 837
4, 840
5, 840
3, 844
9, 845
34, 845
4, 847
8, 847
38, 848
36, 849
8, 853
2, 854
1, 856
3, 856
30, 863
6, 865
9, 865
6, 874
1, 875
0, 876
2, 876
4, 878
8, 882
5, 885
7, 886
6, 888
9, 888
33, 889
2, 891
0, 893
2, 893
36, 900
